STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18460,A18460,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
DE,7,71840,10770,56910,3260,64170,4370,40310,35080,181670,53030,510,80,0,420,0,3990,27690,9759836,71840,9841595,60420,6725921,40090,58817,28460,175248,26810,129268,33150,35745,11810,185691,23700,226723,31750,1661288,370,1950,9429,20850,549010,6400,151453,21570,81759,4380,1227,680,10042,2080,19865,1920,10131,7990,9158,52730,1225507,52730,1191553,15830,33954,19110,550237,3240,61030,18700,133022,150,592,17860,62707,17840,155240,19040,165686,1510,1448,16750,191736,360,1954,1290,880,560,2624,16860,109183,920,14631,14320,64482,71790,7903725,71720,1203207,80,614,350,3162,37910,99736,9960,2609,7270,4436,5680,7376,0,0,28610,78814,560,2477,8420,33045,60,776,390,4137,460,957,71380,1206349,0,0,0,0,140,292,4520,4237,10,39,71480,1103471,71570,1145158,500,126,210,62,27970,108110,43730,167543,41280,152111,3460,15432
DE,8,19060,1980,16470,450,17230,1210,12480,5550,51300,15840,30,0,0,30,0,290,7650,5322990,19060,5396877,16470,3382379,14630,46439,12360,190711,11860,150803,9270,17720,4010,175376,11310,316390,8460,669756,130,290,1534,4810,141781,4520,385097,5710,73887,750,198,840,23709,1620,22295,300,2846,0,0,10360,247125,10360,239992,3290,7134,8690,328558,700,22087,8570,138809,60,213,8220,42101,8330,81806,8690,88649,540,492,7560,113890,180,1339,840,340,700,5575,8060,81967,470,13925,6910,81170,19040,4663842,19040,911423,250,1736,60,555,12440,34706,5730,5320,1870,1057,0,0,0,0,7570,21013,140,978,3610,27186,0,0,60,600,100,359,18940,905632,0,0,0,0,0,0,0,0,0,0,19020,876718,19050,923608,7100,5228,8960,9810,10180,105447,8820,86266,6910,54364,2530,31901
DE,9,2410,300,2040,50,2180,170,2010,330,6570,2130,0,0,0,0,0,0,970,1603417,2410,1638344,2040,822139,2250,20090,1920,90406,1870,72874,1110,6687,590,54563,1930,183280,900,85811,20,20,88,550,16792,1280,314702,1110,34927,50,11,290,14911,520,8714,50,509,0,0,840,19938,840,19292,300,647,1570,88832,50,3316,1540,64625,0,0,1500,12186,1520,15121,1570,17349,50,34,1290,24145,50,595,200,78,330,4172,1490,30283,130,9411,1140,33091,2410,1461044,2410,371908,80,1410,10,92,1570,8225,1230,4019,160,101,0,0,0,0,20,20,30,529,760,9761,0,0,10,96,20,103,2400,374719,0,0,0,0,0,0,0,0,0,0,2410,363683,2410,388668,1630,4866,2140,9749,1310,48589,1090,33884,490,10229,700,23655
DE,10,1020,120,850,30,920,70,940,110,2600,860,0,0,0,0,0,0,440,2735990,1020,2763068,790,731542,990,42929,910,248624,890,221479,620,16174,270,-7770,920,752336,330,20732,20,0,0,230,7079,740,823819,570,27078,0,0,160,9316,310,5625,20,158,0,0,210,4898,210,4748,70,150,810,153975,0,0,780,117309,10,177,760,12050,790,7841,810,14688,30,35,520,11075,30,654,100,23,330,14245,790,98294,120,13442,630,108293,1020,2468824,1020,714787,170,3642,0,0,760,60357,690,45140,40,26,0,0,0,0,0,0,0,0,410,10206,0,0,0,0,0,0,1010,743173,0,0,0,0,0,0,0,0,0,0,1010,654430,1020,700915,650,6480,950,28915,440,58596,570,99949,170,23441,460,76508
DC,0,350010,226570,59760,52820,304310,26210,152360,210530,541450,143060,8310,5250,110,2950,1340,56130,61880,36911441,348540,37518014,300120,25615496,109440,330304,84570,1157032,79870,865686,70820,196627,65980,1418832,74050,2965586,56390,2432345,220,8450,40504,27610,464523,17390,2806682,94340,606573,5880,1437,6290,241807,9690,83357,4830,18100,36380,43670,268280,3855793,268280,3805707,28210,50087,77950,2856671,13550,231070,73560,1343744,3290,4946,62820,334546,72570,598177,77640,679224,7250,6052,61190,941698,1470,15390,3930,2918,4190,104091,66280,825808,3480,41745,46000,278464,299400,30770997,297950,6489407,1200,14256,990,1054,114870,271751,35450,100139,17840,10348,15790,17333,12020,1931,61190,108829,1490,5140,50320,288289,1710,6249,1930,6482,4430,3718,335450,7268194,50200,117010,44730,103200,36510,59215,9730,8914,840,1185,267810,6217656,284540,6725930,24860,56489,24850,118335,86370,595694,256140,1127771,246170,729518,12060,398254
DC,1,3750,2880,460,220,2200,760,1800,930,4720,700,50,40,0,10,0,190,1410,-632756,2280,-628215,810,48589,930,17117,680,13464,610,9009,200,1382,1360,-29523,860,50155,320,8681,30,30,213,0,0,570,-127387,760,4541,30,7,20,277,180,1425,30,116,270,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,817,20,807,10,4,20,71,0,0,0,0,0,0,0,0,0,0,0,0,420,1366,50,315,60,296,0,0,1590,16883,210,179,110,96,100,199,190,183,40,57,30,746,660,3375,40,105,0,0,390,1250,1450,14715,1320,9196,150,5519
DC,2,30060,24740,810,3970,25230,2670,12770,17140,33080,8220,1770,1180,0,590,590,5360,4650,157702,30060,163110,21610,132900,3470,1430,2530,3642,2330,2592,570,610,6660,20112,2040,1912,2500,12942,0,690,2371,100,506,300,-411,6320,5408,90,20,20,174,270,1069,70,193,860,902,29440,336786,29440,331492,3160,5295,620,13565,370,5256,250,561,220,88,390,1576,490,1763,580,2048,60,44,390,4851,10,117,30,20,20,54,360,527,20,514,100,109,1100,2876,670,182,0,0,40,10,230,25,180,11,0,0,20,8,0,0,20,9,0,0,5500,4234,170,907,180,823,30,17,24720,28034,13390,14278,11390,12416,3950,2624,1170,1101,110,129,600,157,6410,4679,0,0,0,0,3890,2018,22540,25432,22380,25053,200,379
DC,3,53690,35590,2120,15010,46470,4450,23540,39420,84870,32070,2570,1730,20,830,480,15410,7980,927003,53690,945474,43610,748907,5060,3215,3310,8385,3040,5824,2180,2205,12640,84637,2790,6923,6120,78717,10,2600,12184,2020,4639,490,-419,13310,18471,450,103,50,603,520,2104,360,968,2830,2879,51980,732100,51980,723386,5230,8714,1710,35756,980,13546,1040,1784,460,270,970,3508,1370,4572,1650,5397,170,197,870,9893,20,177,30,40,30,190,1170,4855,100,782,3870,2580,36740,211304,36260,21191,20,102,140,43,15220,5778,600,51,1210,424,3330,1794,3780,635,7300,2828,60,27,10140,16357,510,2168,480,1774,1030,582,50510,159841,21930,72649,19660,63149,16000,26715,2500,2280,300,435,24720,15414,32490,32808,10,11,0,0,5980,7122,46640,133975,46360,133050,350,926
DC,4,76850,51240,4670,18740,66150,6500,31830,54130,118650,38200,2810,1890,30,880,270,17870,12130,2838453,76850,2879634,68490,2490399,11010,5869,7220,17007,6630,11726,8290,8609,11480,57472,6050,19149,10160,228565,20,2680,13852,5690,35201,920,4459,19490,41181,1290,305,200,1979,1080,5039,1390,4207,11320,14521,70860,1007517,70860,996342,6620,11175,5990,134492,2970,39064,5070,11165,700,953,3200,9960,5120,18786,5920,22518,740,781,2910,29358,80,735,140,275,70,136,5010,33830,530,5349,6550,10889,76270,1678406,75930,184997,0,0,530,369,31800,40725,1980,214,5240,3424,6900,8726,7600,1195,20940,26690,280,301,7000,15667,890,2474,850,2591,1850,1051,74920,299210,14580,29866,13510,27513,14410,26421,3170,2849,350,452,59760,144272,61730,161715,10,13,0,0,12710,20201,63820,156681,63300,154454,660,2227
DC,5,57340,43470,4350,7360,50150,3930,20990,37950,77190,15780,780,330,20,440,0,8730,8980,3532676,57340,3576640,51710,3083332,15100,8216,10910,27467,10180,19606,9950,11833,7970,67053,8960,29934,8500,277226,10,1020,4973,4610,60178,1130,6834,20800,43964,1560,369,240,2899,1010,4918,1490,4504,14710,18981,48330,661426,48330,654021,4300,7405,9000,210569,3140,39834,8360,28792,470,756,6270,19244,7990,42318,8940,48045,1010,1095,5940,59467,160,1256,240,298,110,385,7550,53165,530,5132,5630,13444,57170,2639354,57060,348522,0,0,170,345,15210,26048,3450,682,2230,1377,3500,4267,630,101,9200,18528,300,542,5100,15174,70,304,230,629,780,641,56460,405495,90,38,60,26,1790,2860,1490,1424,30,75,55100,322474,55470,339436,20,21,20,7,13140,26778,44060,91798,43450,89064,810,2733
DC,6,36210,26870,4270,3380,31870,2260,13590,22350,48620,8280,190,60,20,110,0,4060,6170,3133553,36210,3156353,32520,2672109,13800,9396,10260,33438,9620,23835,9690,13254,5670,64131,8490,38681,6160,256691,20,470,2141,3380,57545,1150,10029,7740,22800,870,213,280,3622,810,4605,360,1802,2980,1929,26090,368178,26090,363552,2560,4626,10120,246944,2030,29163,9700,49893,320,574,8230,25939,9380,67139,10090,72127,1140,968,7870,86043,210,1683,380,390,160,459,8260,51418,370,3307,4710,13186,36130,2500638,36080,387313,30,146,50,105,9210,14779,3700,652,1100,679,970,1217,0,0,4960,10812,200,467,3650,13482,20,81,60,160,340,398,35840,422195,0,0,0,0,200,288,590,488,10,37,35840,372534,35920,387351,20,12,0,0,10180,27025,25950,60946,25340,58081,760,2865
DC,7,56040,32880,17410,3330,49630,3260,24600,29180,89320,16070,130,30,20,70,0,3900,11250,7738860,56040,7813760,50150,6274354,31020,34896,24230,144780,22930,106505,24060,39065,10620,228675,21120,188926,12280,656778,50,690,3353,6450,140994,3610,65966,13410,74900,1160,306,1160,20991,1870,12906,890,4430,3410,4083,30120,505192,30120,497659,3870,7533,25920,743694,3030,60428,25230,225639,560,877,22300,90687,24430,227467,25890,240782,2410,1544,21780,297822,520,4401,1230,926,760,2348,21580,126124,670,7794,11750,48779,55950,6432343,55900,1123856,150,599,50,138,19800,35807,10280,3711,2810,1552,1070,1321,0,0,9840,24252,360,1533,8030,43436,0,0,60,168,290,557,55550,1177625,0,0,0,0,70,108,630,589,0,0,55760,1088049,55830,1138069,2040,435,730,210,21030,88119,34850,126061,32930,110391,2450,15671
DC,8,28480,7590,19690,660,25810,1760,16720,8510,65240,17160,10,0,0,10,0,580,6740,8369550,28480,8502996,25270,6128851,21930,47406,18860,268421,18130,205828,12200,32251,7220,393454,17250,456707,7910,631276,50,250,1271,3980,118301,4990,354257,8460,133446,410,106,2150,64745,2080,21444,210,1467,0,0,10250,217295,10250,212842,2080,4453,18230,705028,940,35717,17770,367897,390,945,15940,105086,17590,174405,18220,190898,1380,897,16160,323379,300,3534,1240,677,1330,8159,16270,134635,520,6738,9890,71494,28460,7371047,28460,1533479,540,4198,10,40,17580,48375,10390,10041,4120,2193,0,0,0,0,8920,25694,230,1615,6900,65259,0,0,10,41,100,324,28330,1566808,0,0,0,0,0,0,0,0,0,0,28430,1485104,28460,1593708,16680,13598,17180,17440,15380,158357,12980,129392,9850,74787,3790,54605
DC,9,5020,920,3920,110,4510,390,4120,680,13020,4090,0,0,0,0,0,20,1610,3383738,5020,3484631,4130,1828576,4610,30463,4220,172371,4100,135160,2000,14828,1540,189885,4140,376942,1620,187069,20,20,146,930,31362,2290,596976,2390,100893,30,8,1170,59407,970,13295,40,317,0,0,950,21415,950,20711,330,704,4070,237287,90,6577,3930,201862,110,175,3580,37654,3960,39433,4070,46485,210,172,3520,85584,100,1941,410,198,800,6763,3840,83391,330,6110,2090,27975,5020,3096941,5020,803147,180,2056,0,0,3650,15874,2910,9698,830,496,0,0,0,0,20,16,40,352,2090,38515,0,0,0,0,20,74,4980,838469,0,0,0,0,0,0,0,0,0,0,5010,787272,5020,864973,3960,13254,4500,19784,2680,103493,2300,75650,900,18837,1580,56813
DC,10,2570,390,2060,50,2290,230,2400,230,6750,2480,0,0,0,0,0,0,960,7462662,2570,7623631,1830,2207479,2500,172296,2350,468057,2300,345601,1690,72590,830,342936,2370,1796257,830,94400,20,0,0,450,15797,1930,1896378,1650,160969,0,0,1000,87110,890,16552,10,96,0,0,270,5884,270,5702,90,182,2300,529336,10,1485,2200,456151,70,308,1950,40892,2230,22294,2300,50924,140,354,1760,45301,70,1546,210,94,910,85597,2240,337863,400,6019,1420,90008,2570,6838088,2570,2085903,270,6348,0,0,2170,84269,1970,75079,300,203,0,0,0,0,0,0,20,303,1510,74799,0,0,0,0,10,74,2550,2353634,0,0,0,0,0,0,0,0,0,0,2570,2001634,2570,2199816,2090,29040,2420,80894,1010,161331,1550,313121,350,56605,1310,256516
FL,0,10229050,4976700,3368680,1639700,9020350,723310,5463200,6530140,18570440,5525940,227470,87760,4370,135330,22100,1593530,2795000,752502312,10181050,761164251,7998500,440243719,2580510,12983804,1793330,31429372,1632920,23627418,126370,745915,2210310,19765777,1640940,93024188,2363700,81001651,35470,110000,346312,1618510,26165686,860940,60504687,2537370,8661939,182320,47163,36250,953204,261140,1976110,167570,824954,660150,686410,9127530,152771843,9127530,149415388,1731350,3356453,923050,40056415,335230,5805511,98250,2846503,724440,1683431,759460,5857644,816060,5160318,887970,6111815,171380,167379,648250,8284426,19110,189532,33600,60143,75900,2613873,758380,13464954,93010,3091488,1284260,12147711,7797550,579816353,7808780,111443616,20460,337415,453350,527521,3679420,7696879,556130,1621420,451990,267761,591620,576569,665810,130223,2345250,4149329,80610,194606,1485610,3814321,890430,6838426,970090,7579927,272750,246384,9541080,132330344,2179310,5377141,1857560,4512179,1485110,2556827,572510,498142,325400,169878,6543630,103746904,7420760,111498959,202310,500120,295710,2899123,2045590,13134901,7809800,33463094,7572810,24116092,299710,9347005
FL,1,177170,105470,57240,7260,122200,32250,113760,43880,262630,37210,1980,1020,0,950,20,5350,90580,-20782965,129170,-20615689,36940,1553312,53830,647700,37130,557029,33750,364392,1100,14553,60530,-910542,54260,1698026,26590,542451,3290,540,1773,420,3254,43610,-5135955,30210,167276,590,145,260,6595,7840,45800,1070,5897,5350,6280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1508,0,0,6240,23095,540,19689,5310,1819,1330,2131,90,40,0,0,160,82,90,57,840,633,0,0,19210,50019,29400,287060,31470,292215,110,107,78280,660510,13890,17522,8700,11801,6220,11977,6760,6271,19460,15832,5300,20964,27180,85646,1110,2000,10,1784,15960,31961,71460,606715,66460,361133,6260,245583
FL,2,1268850,1033760,119220,94230,1070730,112400,609520,690120,1251780,203500,48750,20130,320,28300,7990,129770,292950,6710437,1268840,6901250,852760,5192731,167120,106721,103360,171397,91330,103817,1780,1723,315050,901996,89030,39796,159220,816133,1790,8330,19134,5100,22693,30050,-76727,260850,190813,2120,484,340,1368,15310,38740,2770,9998,18360,15951,1252800,14608857,1252800,14215657,216790,393200,15700,347885,11720,179154,760,2674,11010,8196,10100,47038,11950,44084,13990,52253,2320,1566,8000,80007,220,1800,310,464,630,2199,8330,11670,860,13011,2130,1101,26290,56333,38080,12382,60,126,19830,7414,7620,1799,2850,165,90,36,1250,353,590,132,2460,944,120,50,238760,180514,119390,916359,125770,944330,700,415,1037590,975824,461560,413780,351570,334947,92060,68499,56110,48831,75010,26841,33900,10583,278390,195533,50,50,10,67,175750,87317,927710,866641,921850,851539,7380,15102
FL,3,2511040,1484740,334230,645850,2232910,176160,1336010,1894400,4139560,1455790,72170,30060,880,41230,9240,603750,501750,42945422,2511040,43761169,1936940,33447423,282350,274358,171570,447328,148420,270942,4260,4193,715870,4313343,144590,235846,356520,4142120,3320,34050,91691,172580,343224,83910,354973,630240,815747,13130,3119,950,5653,31330,82998,17000,52506,81460,68223,2460890,37432166,2460890,36784594,353350,647572,49800,1111517,33720,500943,2490,6589,37620,40534,29270,118895,39510,140507,45040,177863,8310,8030,23300,217487,770,6203,820,1480,1340,5175,31750,98374,5240,74362,168510,110152,1535170,8232466,1555070,867864,230,569,147000,44109,660400,238242,16720,1562,39580,13814,148780,75429,183970,34174,307550,107458,6750,4031,517640,878306,392260,2924155,405350,3015722,67060,38821,2334980,7713797,1079900,3581092,951210,3006121,720720,1232989,183200,160210,164670,67922,1060310,629627,1493360,1559289,150,146,0,0,254940,320399,2172140,6463258,2160860,6431156,15510,32102
FL,4,2536570,1303630,583840,566220,2277780,154030,1252790,1883210,4561270,1463450,62510,26250,1150,35100,4780,528140,544060,91200533,2536570,92286590,2170800,75521117,406270,433716,257290,850948,223420,533087,10250,10455,443360,2033285,216280,640652,463020,8629728,4940,30370,91306,394600,2799833,118510,1077207,542330,1086057,44760,10954,2150,17656,37670,152926,42540,155550,217230,215128,2398190,39079170,2398190,38413585,348730,665584,138040,3338112,81150,1175978,7210,20355,106320,162617,84600,324085,113360,460635,126740,598748,30550,37972,72190,635263,2610,20537,3450,9862,3150,12128,101980,473281,18130,310284,269430,467849,2508340,48115647,2489840,5341101,340,2461,190900,147461,1196510,1398862,56700,8823,143880,89775,214590,226289,392320,81064,790270,944075,25930,32982,243670,583771,282670,2127354,294170,2351566,121910,83991,2441080,10061708,612430,1360199,537880,1156031,550560,1048781,158170,135640,56360,45528,1855640,3942243,1995440,4633062,330,510,50,9,381130,634214,2135570,6027251,2115950,5958405,26920,68847
FL,5,1306090,548690,526060,186990,1161250,81780,678310,851930,2555910,727630,24820,7290,770,16760,70,178730,402530,80057676,1306090,80940016,1069510,59400689,372690,495055,243960,1128468,219650,740919,13720,14294,213130,1529140,211490,1038111,381950,10742465,4390,14330,50056,313840,4961440,97210,1380740,344510,882340,38020,9614,2320,24862,28080,161011,31650,140463,153350,170866,1165880,21228782,1165880,20735315,257960,493467,140080,3652275,69880,1098945,9050,29425,111060,182730,108330,439681,121110,580293,133350,678211,31200,33245,94550,867565,2890,23489,4620,12372,3850,15956,110270,597270,13960,270501,184170,521893,1301820,54480808,1297570,6706988,260,2427,55590,127186,565420,1151206,70630,15959,75740,43939,95670,114366,88830,14796,415550,901651,18400,38147,129230,354009,54230,477603,72960,642069,43640,43414,1267110,8031808,11520,4548,8200,3279,97210,163443,66960,59116,8360,11170,1191790,5555782,1220680,5983370,280,456,50,46,315120,761837,985370,2773886,961850,2686724,30840,87163
FL,6,791530,224570,479550,69470,701010,50510,427410,477300,1748570,479200,10000,1890,470,7640,0,77240,294030,68537182,791530,69233570,630230,46941367,311430,504000,213250,1231257,194400,833345,14780,17264,134290,1305585,187230,1292369,296970,11196218,4060,8910,33502,235770,4957423,81060,1503817,208520,696388,27160,7404,2390,29535,22630,153903,20310,107941,76290,85488,679360,14055838,679360,13673241,189510,382597,112120,3166443,47650,819764,9000,36444,90140,159132,95080,437270,98740,544296,108260,612485,23770,21526,83110,837584,2220,17334,3970,9279,4060,20361,91800,572152,10120,208251,142970,516824,789850,50657709,787590,6627193,470,2143,18770,78363,349760,865146,67450,20702,57190,35095,54480,65898,0,0,269050,688083,10830,31549,87210,268512,11040,93088,22460,189233,18550,25267,773100,7349830,0,0,0,0,14730,23420,39520,33585,1380,2287,769650,5762057,775460,6094842,380,453,50,56,224280,710457,564400,1863335,541110,1761160,30040,102175
FL,7,1145190,203970,869600,54700,1013930,78940,665390,559780,2800200,788020,6830,1050,720,5060,0,64230,451110,155396240,1145190,157054225,911830,100551559,601120,1426253,444240,4069454,412930,2902891,40550,61165,214100,3161715,409690,5395963,481490,26480367,7940,11140,46164,348160,8788118,186020,5556604,347240,1657985,47620,13134,8670,150570,50820,439209,37780,217871,108110,124474,908920,20362730,908920,19787995,272240,574735,236230,7684360,72060,1386587,25250,158732,191010,393300,214120,1290976,213170,1457611,231060,1606763,46310,37935,188270,2320756,5010,43227,9930,17478,13910,91420,203390,1652623,19310,452048,287260,1653664,1143880,125430481,1142360,19160205,2320,15562,12990,95140,589030,1535428,163880,93384,101590,63621,76690,94152,0,0,428150,1141173,14550,60111,145860,567896,1460,12807,14630,117022,16130,34773,1124380,19387365,0,0,0,0,3420,7317,61790,54489,150,298,1136030,17624926,1138220,18350463,11060,3633,4650,2426,442750,2192205,698530,3182155,641520,2739149,73290,443006
FL,8,377510,55040,306140,11830,336720,28520,275920,113330,969140,287910,420,70,70,280,0,6110,161270,109205347,377510,110769466,300190,60782284,279190,1680062,229680,5473869,219060,4155272,22460,70543,83440,3340098,230720,9271000,156730,13670581,3830,2140,11411,112640,3194904,139530,11337397,118980,1564119,8260,2138,11080,317649,41400,503363,10560,95953,0,0,221560,5094721,221560,4929602,76850,165119,155920,6613658,17670,536915,22770,293258,125660,331970,147280,1429711,146130,1251532,154660,1364994,22160,17122,127590,2170797,3520,40919,7320,6868,21130,254658,140310,1766582,12470,417736,162670,2232279,377240,95190457,377040,18752224,5610,39701,2540,22020,235360,748879,114280,201390,29430,18469,0,0,0,0,130960,364788,3390,21054,70060,442527,0,0,2810,23412,3900,15521,371020,18906304,0,0,0,0,180,401,0,0,0,0,376250,18003345,377000,18924684,125850,99025,190220,280082,184650,2620351,191180,2556251,139460,1474512,63870,1081739
FL,9,71220,10180,57900,2080,64300,5280,62780,11510,183300,54590,0,0,0,0,0,190,33390,48411245,71220,49144285,55840,21176220,64180,1129450,54960,3477099,53070,2679957,7130,59525,18270,1536994,57770,7144720,25990,2747205,990,150,918,21260,646605,45690,9793905,31670,733040,560,142,4600,197404,14820,218415,2510,24727,0,0,28390,650812,28390,626185,11400,24626,42830,2879621,1160,77891,9180,253252,32490,96755,40600,669497,41120,384077,42660,429490,3890,4547,32370,697699,1040,17598,1990,1415,12120,282131,39680,1091063,5410,279619,38090,1213198,71160,43680898,71160,10971382,2690,35485,320,3000,42790,294065,35210,188730,3530,2337,0,0,0,0,430,524,420,3303,19230,182053,0,0,360,3254,470,2455,70190,11327933,0,0,0,0,0,0,0,0,0,0,71030,10677317,71170,11362018,38640,112029,60830,369381,34340,1646458,36470,1583037,16260,530398,23610,1052639
